player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons,policy_1,persistence_1,policy_2,persistence_2,policy_3,persistence_3,future_sum,future_year1,persistence_sum,label_sources,realized_sum,contributor_any,appeared,any_no_record,horizon,realized_points,rank_future_sum,rank_future_year1,rank_origin_points,rank_draft,rank_persistence
00-0031570,2016,WR,51.0,artifact_row,69.1,4.31875,16,25.0,2,True,2015.0,4.0,107.0,2.0,,2,0,56.47778317981161,37.4602811216325,45.597224200188805,28.98323465078667,34.79420492718015,22.057140989456176,80.39142912736895,56.47778317981161,51.04037564024284,artifact_row+artifact_row,70.8,False,True,False,23,70.8,13.0,11.0,9.0,19.5,10.0
00-0031600,2016,WR,11.6,artifact_row,18.6,1.86,10,24.0,2,True,2015.0,5.0,175.0,2.0,,2,0,18.704523018457323,10.08337523679254,18.08748082795374,7.801565332917977,15.583594727280769,5.93723331988256,33.67107555523451,18.704523018457323,13.738798652800536,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,30.0,31.0,28.0,34.0,24.0
00-0031934,2016,WR,3.0,artifact_row,3.0,1.5,2,24.0,2,True,2015.0,2.0,37.0,2.0,,2,0,4.432687232841587,1.6263508446439583,4.53837392609324,1.2583169891803188,4.75421076392917,0.9576182774004128,9.29258469002241,4.432687232841587,2.2159352665807317,no_record_zero+artifact_row,22.299999999999997,False,True,True,23,22.299999999999997,43.0,43.0,37.5,8.0,39.5
00-0031953,2016,WR,0.0,artifact_row,0.0,0.0,3,24.0,2,True,2015.0,6.0,186.0,2.0,,2,0,0.0,0.0,0.8916531132400878,0.0,1.9281008734612075,0.0,2.8197539867012953,0.0,0.0,artifact_row+artifact_row,6.8,False,True,False,23,6.8,53.0,53.0,48.5,37.5,49.0
00-0031954,2016,WR,0.0,no_record_zero,0.0,,0,23.0,1,True,2015.0,6.0,187.0,2.0,,2,1,0.808289331213927,0.0,1.6115869039759467,0.0,4.791975017560519,0.0,6.403561921536466,0.808289331213927,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,48.0,50.0,48.5,39.0,49.0
00-0031962,2016,WR,0.0,artifact_row,0.0,0.0,3,24.0,2,True,2015.0,7.0,238.0,2.0,,2,0,0.0,0.0,1.0546209392839392,0.0,2.087140717074103,0.0,3.1417616563580424,0.0,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,52.0,53.0,48.5,51.0,49.0
00-0032054,2016,WR,90.9,artifact_row,101.1,6.739999999999999,15,23.0,1,True,2015.0,1.0,26.0,2.0,,2,1,90.36896765673072,54.80802346450139,83.25587650696626,42.40528253537674,67.78124464444836,32.27173594839392,151.03712115141462,90.36896765673072,74.67701848377067,artifact_row+artifact_row,161.9,False,True,False,23,161.9,3.0,3.0,2.0,6.0,2.0
00-0032055,2016,WR,86.10000000000001,artifact_row,86.10000000000001,6.15,14,22.0,2,True,2015.0,2.0,41.0,2.0,,2,0,83.17160492457843,46.67626924128161,80.2039520617187,36.11369758947515,68.87762251435232,27.483644561391856,149.08157457607103,83.17160492457843,63.59734215086701,artifact_row+artifact_row,129.1,False,True,False,23,129.1,4.0,4.0,6.0,9.0,7.0
00-0032064,2016,WR,0.0,artifact_row,3.3000000000000003,3.3000000000000003,1,25.0,1,True,2015.0,4.0,132.0,2.0,,2,1,11.078000865074006,1.7889859291083543,9.975442676202658,1.384148688098351,8.211360066494166,1.0533801051404543,18.186802742696823,11.078000865074006,2.4375287932388052,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,39.0,39.0,48.5,27.0,38.0
00-0032070,2016,WR,0.0,artifact_row,0.0,0.0,1,24.0,1,True,2015.0,7.0,234.0,2.0,,2,1,3.2357945692513645,0.0,3.6664293943987207,0.0,4.490445721945677,0.0,8.156875116344398,3.2357945692513645,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,46.0,44.0,48.5,49.0,49.0
00-0032115,2016,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2015.0,6.0,184.0,2.0,,2,1,1.5154521495699416,0.0,2.3841066315245136,0.0,5.282352812543519,0.0,7.666459444068033,1.5154521495699416,0.0,artifact_row+no_record_zero,0.0,False,True,True,23,0.0,47.0,48.0,48.5,36.0,49.0
00-0032123,2016,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2015.0,7.0,245.0,2.0,,2,1,2.2364882339849386,0.0,2.973342181083932,0.0,5.869450500007158,0.0,8.84279268109109,2.2364882339849386,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,45.0,46.0,48.5,54.0,49.0
00-0032128,2016,WR,87.5,artifact_row,100.9,5.935294117647059,17,24.0,2,True,2015.0,3.0,76.0,2.0,,2,0,78.70377317499124,54.699600074858466,72.4012755733371,42.32139473609805,58.53677381448798,32.20789472990055,130.9380493878251,78.70377317499124,74.5292894659986,artifact_row+artifact_row,241.10000000000002,True,True,False,23,241.10000000000002,6.0,6.0,5.0,13.0,3.0
00-0032166,2016,WR,77.9,artifact_row,83.3,4.8999999999999995,17,23.0,2,True,2015.0,3.0,87.0,2.0,,2,0,69.7303156321852,45.15834178628057,58.810699188219246,34.93926839957352,47.760169000224536,26.589867502484797,106.57086818844378,69.7303156321852,61.529135902058314,artifact_row+no_record_zero,2.2,False,True,True,23,2.2,8.0,8.0,8.0,17.0,8.0
00-0032170,2016,WR,8.2,artifact_row,8.2,1.025,8,24.0,2,True,2015.0,5.0,139.0,2.0,,2,0,13.556416921108164,4.445358975360152,10.50275655146872,3.439399770426204,9.851363337286369,2.617489958227795,20.354119888755086,13.556416921108164,6.056889728653999,artifact_row+no_record_zero,10.0,False,True,True,23,10.0,37.0,38.0,33.0,28.0,34.0
00-0032208,2016,WR,89.2,artifact_row,98.8,6.586666666666668,15,23.0,2,True,2015.0,1.0,29.0,2.0,,2,0,80.99228866445772,53.561154483607694,75.20670653440371,41.44057284367184,60.61378540270674,31.537561935720262,135.82049193711043,80.99228866445772,72.9781347793921,artifact_row+artifact_row,160.7,False,True,False,23,160.7,5.0,5.0,3.0,7.0,4.0
00-0032365,2016,WR,1.9,artifact_row,21.8,5.45,4,22.0,1,True,2016.0,7.0,229.0,1.0,,1,0,40.89249498149387,11.81814947107943,39.48874100504045,9.143770121376985,31.53344936584264,6.958692815776334,71.0221903708831,40.89249498149387,16.10246293715332,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,15.0,15.0,40.0,47.0,22.0
00-0032398,2016,WR,19.5,artifact_row,19.5,1.3928571428571428,14,23.0,1,True,2016.0,4.0,107.0,1.0,,1,0,36.9186036598437,10.571280490185728,31.425635423323467,8.179060429672072,29.082119514976423,6.224518803102685,60.50775493829989,36.9186036598437,14.403579232774756,artifact_row+artifact_row,47.5,False,True,False,23,47.5,18.0,19.0,21.0,19.5,23.0
00-0032400,2016,WR,96.1,artifact_row,110.6,7.9,14,24.0,1,True,2016.0,4.0,112.0,1.0,,1,0,95.18885578550857,59.95813447254059,85.83639655466389,46.38995300111442,66.671399912176,35.30419382682856,152.5077964668399,95.18885578550857,81.69414682794297,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,2.0,2.0,1.0,21.0,1.0
00-0032423,2016,WR,11.4,artifact_row,11.4,1.2666666666666666,9,23.0,1,True,2016.0,5.0,163.0,1.0,,1,0,24.227544148298342,6.180133209647042,20.87007573464531,4.781604558885211,19.045275660862593,3.6389494541215694,39.915351395507905,24.227544148298342,8.42055401300678,artifact_row+artifact_row,30.4,False,True,False,23,30.4,27.0,26.0,29.0,32.0,32.0
00-0032441,2016,WR,12.4,artifact_row,15.8,1.0533333333333337,15,23.0,1,True,2016.0,6.0,213.0,1.0,,1,0,36.053109574857146,8.565447781791514,30.550466147425325,6.627136143016346,29.08603007804523,5.043456260975508,59.63649622547055,36.053109574857146,11.670592403991854,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,19.0,21.0,26.0,45.0,26.0
00-0032760,2016,WR,8.6,artifact_row,8.6,4.3,2,24.0,1,True,2016.0,1.0,22.0,1.0,,1,0,20.226361784469212,4.662205754646013,18.466587790591923,3.60717536898358,14.36880319125918,2.745172395214517,32.835390981851106,20.226361784469212,6.352347764198097,artifact_row+no_record_zero,103.9,False,True,True,23,103.9,31.0,30.0,32.0,4.0,33.0
00-0032775,2016,WR,0.0,artifact_row,0.0,0.0,7,22.0,1,True,2016.0,4.0,126.0,1.0,,1,0,14.436961551392352,0.0,13.866355496716931,0.0,14.747743321929136,0.0,28.614098818646067,14.436961551392352,0.0,artifact_row+artifact_row,150.4,False,True,False,23,150.4,33.0,37.0,48.5,26.0,49.0
00-0032791,2016,WR,6.0,artifact_row,6.1,0.4066666666666666,15,24.0,1,True,2016.0,6.0,186.0,1.0,,1,0,27.797500654857735,3.3069133841093814,21.696446446503664,2.5585778779999813,20.996203714992586,1.947157164047506,42.692650161496246,27.797500654857735,4.505735042047487,artifact_row+artifact_row,120.19999999999999,False,True,False,23,120.19999999999999,25.0,25.0,35.0,37.5,37.0
00-0032795,2016,WR,24.8,artifact_row,37.0,5.285714285714286,7,22.0,1,True,2016.0,6.0,199.0,1.0,,1,0,51.27966540803844,20.058327083942153,48.154440486311714,15.519242866557263,39.071937355038266,11.81062542127176,87.22637784134997,51.27966540803844,27.329868287829022,artifact_row+artifact_row,42.8,False,True,False,23,42.8,11.0,13.0,19.0,43.0,15.0
00-0032801,2016,WR,0.0,artifact_row,0.0,0.0,2,23.0,1,True,2016.0,7.0,230.0,1.0,,1,0,5.327890277497215,0.0,5.949968529409889,0.0,6.825597632865031,0.0,12.77556616227492,5.327890277497215,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,41.0,42.0,48.5,48.0,49.0
00-0032951,2016,WR,2.5,artifact_row,2.5,0.625,4,21.0,1,True,2016.0,1.0,23.0,1.0,,1,0,14.548386647636164,1.3552923705366318,15.787858831237752,1.048597490983599,16.256088134026434,0.7980152311670108,32.04394696526418,14.548386647636164,1.8466127221506097,artifact_row+artifact_row,102.9,False,True,False,23,102.9,32.0,36.0,39.0,5.0,41.0
00-0032959,2016,WR,33.4,artifact_row,37.6,3.1333333333333333,12,24.0,1,True,2016.0,7.0,241.0,1.0,,1,0,44.05915650399339,20.383597252870945,36.39607874300507,15.770906264393329,29.58991711920728,12.002149076751842,65.98599586221235,44.05915650399339,27.77305534114517,artifact_row+no_record_zero,4.5,False,True,True,23,4.5,16.0,14.0,15.0,53.0,14.0
00-0032966,2016,WR,83.4,artifact_row,93.3,9.33,10,22.0,1,True,2016.0,1.0,15.0,1.0,,1,0,98.06020323484356,50.579511268427105,94.13347406766084,39.13365836350791,74.61568683974976,29.78192842715284,168.7491609074106,98.06020323484356,68.91558679066075,artifact_row+no_record_zero,12.6,False,True,True,23,12.6,1.0,1.0,7.0,2.0,5.0
00-0032974,2016,WR,1.3,artifact_row,1.3,0.65,2,23.0,1,True,2016.0,5.0,154.0,1.0,,1,0,7.396050872960047,0.7047520326790486,7.859160535767857,0.5452706953114714,8.143649947972937,0.4149679202068456,16.002810483740795,7.396050872960047,0.960238615518317,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,40.0,40.0,42.0,31.0,43.0
00-0032977,2016,WR,13.7,artifact_row,13.7,1.37,10,22.0,1,True,2016.0,5.0,172.0,1.0,,1,0,30.061757126450896,7.427002190540743,27.283159703495127,5.746314250590123,25.65610546882014,4.373123466795219,52.93926517231527,30.061757126450896,10.119437717385342,artifact_row+artifact_row,121.1,False,True,False,23,121.1,23.0,23.0,24.0,33.0,29.0
00-0033060,2016,WR,11.9,artifact_row,11.9,2.38,5,22.0,1,True,2016.0,3.0,86.0,1.0,,1,0,24.12022644974464,6.4511916837543675,23.25364255169085,4.991324057081931,20.54047372872088,3.798552500354971,43.79411628041173,24.12022644974464,8.789876557436902,artifact_row+no_record_zero,18.8,False,True,True,23,18.8,24.0,27.0,27.0,15.5,31.0
00-0033069,2016,WR,30.9,artifact_row,30.9,3.09,10,24.0,1,True,2016.0,3.0,85.0,1.0,,1,0,37.64008664607162,16.75141369983277,30.955346078325057,12.960664988557284,24.883280816848544,9.863468257224254,55.838626895173604,37.64008664607162,22.82413324578154,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,20.0,18.0,16.0,14.0,17.0
00-0033079,2016,WR,34.300000000000004,artifact_row,38.5,2.75,14,22.0,1,True,2016.0,4.0,114.0,1.0,,1,0,51.87186249618741,20.871502506264132,47.23078927643275,16.148401361147425,42.602807239683194,12.289434559971966,89.83359651611595,51.87186249618741,28.43783592111939,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,10.0,12.0,14.0,22.0,13.0
00-0033111,2016,WR,17.0,artifact_row,22.6,2.511111111111111,9,21.0,1,True,2016.0,4.0,117.0,1.0,,1,0,39.184931261076855,12.251843029651154,37.639398442398125,9.479321318491737,34.444567742579615,7.214057689749777,72.08396618497774,39.184931261076855,16.693379008241514,artifact_row+artifact_row,52.1,False,True,False,23,52.1,14.0,16.0,22.0,23.0,21.0
00-0033114,2016,WR,4.2,artifact_row,6.7,0.8375,8,22.0,1,True,2016.0,6.0,206.0,1.0,,1,0,21.643649021273166,3.632183553038174,20.08785748534671,2.810241275836045,19.5505910560914,2.138680819527589,39.63844854143811,21.643649021273166,4.948922095363634,no_record_zero+artifact_row,3.4,False,True,True,23,3.4,28.0,28.0,36.0,44.0,36.0
00-0031568,2017,QB,16.08,artifact_row,25.26,6.3149999999999995,4,26.0,2,True,2015.0,4.0,103.0,3.0,,3,1,29.4568198890419,14.868772275764842,23.18966665711528,12.75912470671647,26.580195689342453,11.094591193627483,49.76986234645773,29.4568198890419,23.853715900343953,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,4.0,4.0,2.0,5.0,2.0
00-0032245,2017,QB,0.0399999999999999,artifact_row,5.2,1.04,5,25.0,3,True,2015.0,3.0,89.0,3.0,,3,0,1.3281595647767854,3.06087156904106,6.365743727873412,2.6265814914855765,7.634446775991167,2.283922177627194,14.00019050386458,1.3281595647767854,4.910503669112771,artifact_row+no_record_zero,-0.5,False,True,True,23,-0.5,9.0,10.0,5.0,3.0,7.0
00-0032431,2017,QB,-1.04,artifact_row,-1.04,-0.3466666666666667,3,24.0,1,True,2016.0,6.0,191.0,2.0,,2,1,8.989982471429922,-0.6121743138082121,4.865153624282314,-0.5253162982971152,13.081684073438252,-0.4567844355254387,17.946837697720568,8.989982471429922,-0.9821007338225539,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,7.0,8.0,10.0,10.0,10.0
00-0032784,2017,QB,33.78,artifact_row,33.78,8.445,4,25.0,2,True,2016.0,5.0,162.0,2.0,,2,0,37.964298027514985,19.88389261580904,29.141198688758664,17.06267745815053,30.374050557285592,14.836709838508964,59.515249246044256,37.964298027514985,31.899387296659498,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,2.0,2.0,1.0,7.0,1.0
00-0032792,2017,QB,0.0,artifact_row,7.16,3.58,2,24.0,1,True,2016.0,6.0,187.0,2.0,,2,1,17.14806987749767,4.214584698910382,12.017830540639988,3.616600669045525,19.303333655093024,3.1447851522712895,31.32116419573301,17.14806987749767,6.761385821316814,no_record_zero+artifact_row,0.0,False,False,True,23,0.0,6.0,6.0,7.5,9.0,6.0
00-0032893,2017,QB,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,4.0,100.0,2.0,,2,1,9.180018828302709,0.0,5.783081420821971,0.0,10.991793859647062,0.0,16.774875280469033,9.180018828302709,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,8.0,7.0,7.5,4.0,8.5
00-0033098,2017,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2016.0,4.0,139.0,2.0,,2,1,3.8588152130319826,0.0,2.2768260218210794,0.0,4.819604232923945,0.0,7.096430254745025,3.8588152130319826,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,10.0,9.0,7.5,6.0,8.5
00-0033108,2017,QB,1.3400000000000003,artifact_row,14.8,7.4,2,23.0,2,True,2016.0,1.0,26.0,2.0,,2,0,32.81029175553151,8.711711388809173,23.112834133649468,7.475655014228178,29.921874549852134,6.500393890169706,53.034708683501606,32.81029175553151,13.976048904397885,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,3.0,3.0,4.0,2.0,3.0
00-0033873,2017,QB,0.0,artifact_row,10.36,10.36,1,22.0,1,True,2017.0,1.0,10.0,1.0,,1,0,39.8363948845648,6.09819797216642,27.319950546249743,5.232958509959724,42.0984325008058,4.550275723118793,69.41838304705554,39.8363948845648,9.783234233078517,artifact_row+artifact_row,650.38,True,True,False,23,650.38,1.0,1.0,7.5,1.0,4.0
00-0033958,2017,QB,9.54,artifact_row,8.5,1.7,5,23.0,1,True,2017.0,5.0,171.0,1.0,,1,0,23.697787219037817,5.003347757086349,15.97536730472832,4.293450514928345,25.4148017386334,3.733334328813682,41.39016904336172,23.697787219037817,8.026784843742028,no_record_zero+artifact_row,1.9,False,True,True,23,1.9,5.0,5.0,3.0,8.0,5.0
00-0031595,2017,RB,2.7,artifact_row,3.7,0.4111111111111111,9,25.0,3,True,2015.0,5.0,168.0,3.0,,3,0,4.219419460894222,1.889801264685558,4.7125977754614,1.3945616654611908,5.279060638570578,0.9826972454119914,9.991658414031978,4.219419460894222,2.377258910873182,artifact_row+artifact_row,8.6,False,True,False,23,8.6,31.0,31.0,24.0,17.0,26.0
00-0031599,2017,RB,15.1,artifact_row,16.700000000000003,2.0875000000000004,8,27.0,3,True,2015.0,5.0,174.0,3.0,,3,0,14.486135207196194,8.529643546013194,9.42486056043074,6.294372922486996,6.397400167775308,4.435417296859529,15.822260728206048,14.486135207196194,10.729790219346526,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,29.0,22.0,13.0,18.0,13.0
00-0031612,2017,RB,12.2,artifact_row,12.2,1.1090909090909091,11,25.0,3,True,2015.0,6.0,206.0,3.0,,3,0,23.3840285140209,6.231236602476703,15.266326196249352,4.598284410439601,11.36856098974268,3.240244971358458,26.63488718599203,23.3840285140209,7.838529381798059,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,20.0,17.0,17.0,27.0,18.0
00-0031959,2017,RB,0.0,artifact_row,6.800000000000001,6.800000000000001,1,26.0,3,True,2015.0,7.0,230.0,3.0,,3,0,14.33133945800431,3.4731482702329175,6.547083144746547,2.562978195982729,8.284356125536338,1.8060381807571733,14.831439270282885,14.33133945800431,4.369016376739902,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,30.0,24.0,29.5,28.0,23.0
00-0032063,2017,RB,43.7,artifact_row,52.1,8.683333333333334,6,24.0,3,True,2015.0,4.0,126.0,3.0,,3,0,57.47720699130351,26.610444835166906,36.51852962007552,19.636935883926498,29.301111703787395,13.837439590801283,65.81964132386291,57.47720699130351,33.47437547472778,artifact_row+artifact_row,218.2,True,True,False,23,218.2,11.0,10.0,8.0,7.0,8.0
00-0032068,2017,RB,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,6.0,195.0,3.0,,3,1,3.829375307111724,0.0,3.2666111632327084,0.0,5.504123642591266,0.0,8.770734805823974,3.829375307111724,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,32.0,32.0,29.5,23.0,31.0
00-0032130,2017,RB,6.3999999999999995,artifact_row,6.3999999999999995,2.1333333333333333,3,27.0,3,True,2015.0,4.0,108.0,3.0,,3,0,1.4814507588911827,3.268845430807451,1.091395694979296,2.412214772689627,3.114489192669831,1.6998006407126336,4.205884887649127,1.4814507588911827,4.11201541340226,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,34.0,33.0,22.0,5.0,24.0
00-0032393,2017,RB,17.0,artifact_row,17.0,4.25,4,23.0,2,True,2016.0,3.0,90.0,2.0,,2,0,37.70620801916024,8.682870675582294,30.19617371453595,6.407445489956822,23.07559052816211,4.515095451892933,53.271764242698055,37.70620801916024,10.922540941849755,artifact_row+artifact_row,41.5,False,True,False,23,41.5,12.0,13.0,12.0,3.0,12.0
00-0032404,2017,RB,13.0,artifact_row,13.0,3.25,4,24.0,2,True,2016.0,4.0,119.0,2.0,,2,0,19.047351457893704,6.639842281327636,11.247657889381038,4.899811257025805,12.60237551053399,3.452720051447537,23.850033399915027,19.047351457893704,8.352531308473342,artifact_row+artifact_row,27.700000000000003,False,True,False,23,27.700000000000003,22.0,21.0,16.0,6.0,16.0
00-0032411,2017,RB,0.0,no_record_zero,0.0,,0,23.0,1,True,2016.0,4.0,134.0,2.0,,2,1,22.21156041430145,0.0,13.365167780577782,0.0,18.907635185170527,0.0,32.27280296574831,22.21156041430145,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,17.0,18.0,29.5,8.0,31.0
00-0032417,2017,RB,18.8,artifact_row,21.6,2.7,8,23.0,2,True,2016.0,5.0,149.0,2.0,,2,0,38.85588956111619,11.03235332897515,29.185614598617455,8.141224857827492,23.51443155039559,5.736827162405139,52.70004614901305,38.85588956111619,13.87805202023263,artifact_row+no_record_zero,4.8,False,True,True,23,4.8,14.0,12.0,11.0,12.0,11.0
00-0032450,2017,RB,7.800000000000001,artifact_row,7.800000000000001,1.56,5,23.0,2,True,2016.0,7.0,236.0,2.0,,2,0,19.246877076421292,3.9839053687965817,15.413064525074514,2.939886754215483,14.494947245210806,2.0716320308685225,29.90801177028532,19.246877076421292,5.0115187850840055,artifact_row+artifact_row,8.9,False,True,False,23,8.9,18.0,20.0,20.0,29.0,22.0
00-0032782,2017,RB,40.7,artifact_row,46.7,5.8375,8,23.0,2,True,2016.0,5.0,153.0,2.0,,2,0,57.68033350044885,23.85235650292312,42.909785113854845,17.601629669469624,33.92051409775292,12.4032328002,76.83029921160777,57.68033350044885,30.004862469669625,artifact_row+no_record_zero,23.0,False,True,True,23,23.0,9.0,9.0,9.0,13.0,9.0
00-0032794,2017,RB,4.9,artifact_row,4.9,0.5444444444444445,9,24.0,2,True,2016.0,6.0,197.0,2.0,,2,0,11.23327933715262,2.502709782961955,9.740425446884435,1.846851935340496,9.225167628844346,1.3014098655456103,18.965593075728783,11.23327933715262,3.1482618008861065,artifact_row+no_record_zero,17.0,False,True,True,23,17.0,25.0,25.0,23.0,24.0,25.0
00-0032804,2017,RB,0.0,artifact_row,0.0,0.0,1,25.0,2,True,2016.0,7.0,237.0,2.0,,2,0,0.0,0.0,0.8745114258768517,0.0,3.364564350014991,0.0,4.239075775891843,0.0,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,33.0,34.0,29.5,30.0,31.0
00-0032897,2017,RB,7.700000000000001,artifact_row,7.9,0.7181818181818183,11,25.0,2,True,2016.0,6.0,198.0,2.0,,2,0,14.44992403398743,4.034981078652948,9.81419255487766,2.9775776100387588,8.68939555656961,2.0981914158796573,18.50358811144727,14.44992403398743,5.075769025918416,artifact_row+artifact_row,13.2,False,True,False,23,13.2,26.0,23.0,21.0,25.0,21.0
